id,ogrn,source,region_code,region_name,address,id_mrigo,experience,employment,schedule,job-name,id_okpdtr,specialisation,duty,education,qualification,term_text,social_protected,salary_min,salary_max,salary,currency,vac_url,industry,creation-date-from-api,modify-date-from-api,download_time,is_closed
b52ea816-a090-11ea-ad0b-e736a3d3ed84,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, Республика Коми г. Воркута', 'lng': '82.984255', 'lat': '55.030488'}]",,1,Полная занятость,Полный рабочий день,Электрослесарь подземный,47604,Добывающая промышленность,"<p>Монтаж, демонтаж, ремонт обслуживаемого оборудования.</p>",Среднее профессиональное,"<p><span style=""text-decoration: underline;"">Крупная угольная стабильная компания&nbsp;является самым большим предприятием Воркуты и одной из крупнейших угледобывающих компаний Росси</span></p>
<p><strong>ВАХТА 2 месяца ЛИБО ПМЖ.</strong></p>
<p>1. ТК РФ</p>
<p>2. Оплата проезда</p>
<p>3. Предоставление жилья ( Общежитие 2-4 человека в комнате)</p>
<p>4. Северный стаж</p>
<p>5. Спец. одежда в полном объеме БЕСПЛАТНО выдается.</p>
<p>6. Доставка специализированным транспортом до места работы.</p>
<p>7. Питание за свой счет.</p>
<p>8. Шестидневная рабочая неделя.&nbsp;График 4 сменны по 6 часов.&nbsp;</p>",Премии есть по выполнению плана,,90000.0,105000.0,от 90000 до 105000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/b52ea816-a090-11ea-ad0b-e736a3d3ed84,,2020-05-28,2020-08-05T04:45:59+0300,2020-08-06 09:11:12.624362,False
b88d5d80-b81f-11e9-bb39-736ab11edb0c,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, Норвегия Шпицберген.', 'lng': '82.984255', 'lat': '55.030488'}]",,3,Полная занятость,Вахтовый метод,Электрослесарь подземный 5 разряд,47604,Добывающая промышленность,"<p>Монтаж, демонтаж, ремонт обслуживаемого оборудования. Опробование, сдача в эксплуатацию и техническое обслуживание&nbsp;горно-шахтного оборудования.</p>",Среднее,"<ul>
<li>Стабильная крупная угледобывающая компания. Официальное оформление по ТК РФ. Ехать на полгода</li>
<li>График работы: Подземка - 6 часов, 5/2,&nbsp; 4 смены, возможны сверхурочные (с соответствующей оплатой). Поверхность &ndash; 8 часов, 5/2, с 8 до 17, также возможны сверхурочные (с соответствующей оплатой).</li>
<li>Адрес места работы: Шпицберген ( Норвегия)</li>
<li>Есть карьерный рост.</li>
<li>Согласно трудовому договору, который заключается на срок от 6 месяцев с последующей возможностью продления до 5 лет, Компания выполняет следующие обязательства:</li>
<li>За выполнение трудовых обязанностей, предусмотренных настоящим Договором, Работнику выплачивается заработная плата, включающая:</li>
<li>- месячную тарифную ставку (оклад) в соответствии с трудовым договором;</li>
<li>- премии и вознаграждения (выплаты) в порядке и размерах, установленных положениями об оплате труда и премировании.</li>
<li>К месячному заработку (за исключением единовременных выплат и процентных надбавок за работу на архипелаге Шпицберген) применяется районный коэффициент.</li>
<li>За работу в угледобывающей компании выплачиваются процентные надбавки в следующих размерах (в процентах к месячной заработной плате):</li>
<li>при стаже работы до 6 месяцев -20%;</li>
<li>при стаже работы от 6 месяцев до 1 года -30%;</li>
<li>при стаже работы от 1 года до 1,5 лет -40%;</li>
<li>при стаже работы от 1,5 лет до 2 лет -70%;</li>
<li>при стаже работы свыше 2 лет -100%.</li>
<li>а) служебное жилое помещение с оплатой согласно договору о найме служебной жилой площади;</li>
<li>б) возможность приобретения продовольственных и промышленных товаров;</li>
<li>в) возможность питаться в общественной столовой;</li>
<li>г) коммунальные услуги по установленным тарифам;</li>
<li>д) спецодежду по утвержденным нормам;</li>
<li>е) медицинское обслуживание;</li>
<li>ж) возможность пользования культурно - спортивным комплексом и каналами телевидения по установленным тарифам;</li>
<li>и) междугородную телефонную и сотовую связь, Интернет по установленным тарифам.</li>
<li>Работодатель предоставляет для несовершеннолетних членов семьи Работника, выезд которым разрешен Работодателем, платные места в школе - детском саду.</li>
<li>При заключении настоящего Договора Работодатель компенсирует расходы:</li>
<li>а) по проезду Работника, а также членов его семьи, выезд которым разрешён Работодателем, от города Москвы до архипелага Шпицберген;</li>
<li>б) по провозу багажа (не более 20 кг) по тарифам авиационного транспорта от города Москвы до архипелага Шпицберген.</li>
<li>Работодатель обеспечивает обязательное страхование Работника от несчастного случая на производстве в соответствии законодательством РФ.</li>
<li>При окончании срока действия настоящего Договора, а также в случае прекращения Договора до истечения срока по соглашению сторон, Работодатель компенсирует расходы:</li>
<li>а) по проезду Работника, а также членов его семьи, выезд которым разрешён Работодателем, от архипелага Шпицберген до города Москвы;</li>
<li>б) по провозу багажа (не более 20 кг) по тарифам авиационного транспорта от архипелага Шпицберген до города Москвы.</li>
</ul>",,,90000.0,120000.0,от 90000 до 120000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/b88d5d80-b81f-11e9-bb39-736ab11edb0c,,2019-08-06,2020-08-05T04:45:56+0300,2020-08-06 09:11:12.624362,False
093e8086-a08f-11ea-ad0b-e736a3d3ed84,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, Республика Коми г. Воркута', 'lng': '82.984255', 'lat': '55.030488'}]",,2,Полная занятость,Полный рабочий день,Проходчик 5 разряд,46314,Добывающая промышленность,<p>Выполнение комплекса работ высокой сложности в подземных горных выработках по проходке</p>,Среднее профессиональное,"<p><span style=""text-decoration: underline;"">Крупная угольная стабильная компания&nbsp;является самым большим предприятием Воркуты и одной из крупнейших угледобывающих компаний Росси</span></p>
<p><strong>ВАХТА 3-6 месяцев ЛИБО ПМЖ.</strong></p>
<p>1. ТК РФ</p>
<p>2. Оплата проезда</p>
<p>3. Предоставление жилья ( Общежитие 2-4 человека в комнате)</p>
<p>4. Северный стаж</p>
<p>5. Спец. одежда в полном объеме БЕСПЛАТНО выдается.</p>
<p>6. Доставка специализированным транспортом до места работы.</p>
<p>7. Питание за свой счет.</p>
<p>8. Шестидневная рабочая неделя. График 4 сменны по 6 часов.&nbsp;</p>",Есть премии по выполнению плана,,105000.0,105000.0,от 105000 до 105000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/093e8086-a08f-11ea-ad0b-e736a3d3ed84,,2020-05-28,2020-08-05T04:45:50+0300,2020-08-06 09:11:12.624362,False
205058a6-a091-11ea-ad0b-e736a3d3ed84,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, Республика Коми г. Воркута', 'lng': '82.984255', 'lat': '55.030488'}]",,1,Полная занятость,Полный рабочий день,Машинист горных выемочных машин,44423,Добывающая промышленность,<p>Проведение горных выработок проходческим комбайном&nbsp;</p>,Среднее профессиональное,"<p><span style=""text-decoration: underline;"">Крупная угольная стабильная компания&nbsp;является самым большим предприятием Воркуты и одной из крупнейших угледобывающих компаний Росси</span></p>
<p><strong>ВАХТА 2 месяца ЛИБО ПМЖ.</strong></p>
<p>1. ТК РФ</p>
<p>2. Оплата проезда</p>
<p>3. Предоставление жилья ( Общежитие 2-4 человека в комнате)</p>
<p>4. Северный стаж</p>
<p>5. Спец. одежда в полном объеме БЕСПЛАТНО выдается.</p>
<p>6. Доставка специализированным транспортом до места работы.</p>
<p>7. Питание за свой счет.</p>
<p>8. Шестидневная рабочая неделя. График 4 сменны по 6 часов.&nbsp;</p>",Премии по результатам работы,,105000.0,120000.0,от 105000 до 120000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/205058a6-a091-11ea-ad0b-e736a3d3ed84,,2020-05-28,2020-08-05T04:45:47+0300,2020-08-06 09:11:12.624362,False
1537e5c6-a14d-11ea-ac7e-3bfa22f2d66b,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, Республика Коми г. Воркута', 'lng': '82.984255', 'lat': '55.030488'}]",,1,Полная занятость,Полный рабочий день,Горнорабочий очистного забоя,43416,Добывающая промышленность,<p>Работа на шахте&nbsp;</p>,Среднее профессиональное,"<p>Крупная угольная стабильная компания&nbsp;является самым большим предприятием Воркуты и одной из крупнейших угледобывающих компаний Росси</p>
<p><strong>ВАХТА 2 месяца ЛИБО ПМЖ.</strong></p>
<p>1. ТК РФ</p>
<p>2. Оплата проезда</p>
<p>3. Предоставление жилья ( Общежитие 2-4 человека в комнате)</p>
<p>4. Северный стаж</p>
<p>5. Спец. одежда в полном объеме БЕСПЛАТНО выдается.</p>
<p>6. Доставка специализированным транспортом до места работы.</p>
<p>7. Питание за свой счет.</p>
<p>8. Шестидневная рабочая неделя.&nbsp;График 4 сменны по 6 часов.&nbsp;</p>",Премии по выполнению плана,,90000.0,100000.0,от 90000 до 100000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/1537e5c6-a14d-11ea-ac7e-3bfa22f2d66b,,2020-05-29,2020-08-05T04:45:43+0300,2020-08-06 09:11:12.624362,False
d3d73a06-b821-11e9-bb39-736ab11edb0c,318547600130685,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Добролюбова улица, 162/1, ул. Богдана Хмельницкого 104.', 'lng': '82.984255', 'lat': '55.030488'}]",,1,Полная занятость,Полный рабочий день,Швея на производство,,Производство,"<p>Работа на производстве. Шить детскую верхнию одежду и школьная форма.</p>
<p>График работы сменный 2 через 2. (с 08-20 или 07-19. ТК РФ)</p>",Среднее,"&nbsp;
<p>Стабильная компания ""КОЛИБРИ"" по производству верхней детской одежды, а также школьная форма. В связи с расширением объемов приглашаем на работу швей.</p>
<p>За перевыполение плана пошива одежды премия!.</p>",,,25000.0,45000.0,от 25000 до 45000,«руб.»,https://trudvsem.ru/vacancy/card/318547600130685/d3d73a06-b821-11e9-bb39-736ab11edb0c,,2019-08-06,2020-08-05T04:45:40+0300,2020-08-06 09:11:12.624362,False
5714af20-5394-11ea-bc6c-e37b4be0b9ed,1025401014770,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Рассветная улица, 1', 'lng': '82.965426', 'lat': '55.108575'}]",,от 0,Полная занятость,Полный рабочий день,"Провизор, фармацевт",49853,"Здравоохранение, спорт, красота, социальное обеспечение","<ul>
<li>Рецептурный отпуск лекарственных средств: осуществлять прием рецептов, их обработку.</li>
<li>Работа с товаром: прием, хранение и отпуск лекарственных препаратов.</li>
<li>Соблюдение фармацевтического порядка и санитарного режима.</li>
</ul>",,"<ul>
<li>место работы: г.Новосибирск, ул.Рассветная, 1</li>
<li>график работы: 5 дневная рабочая неделя пн-пт, 8-часовой рабочий день;</li>
<li>полный социальный пакет;</li>
<li>официальное трудоустройство согласно ТК РФ;</li>
<li>стабильная &laquo;белая&raquo; заработная плата (сумма указана ""на руки"" с учетом налогового вычета 13%);</li>
<li>спецодежда;</li>
<li>бесплатное прохождение предварительного медицинского осмотра;</li>
<li>получение и продление сертификата.</li>
</ul>",,,23000.0,30000.0,от 23000 до 30000,«руб.»,https://trudvsem.ru/vacancy/card/ceaefea0-1e63-11e7-add5-ef76bd2a03c1/5714af20-5394-11ea-bc6c-e37b4be0b9ed,,2020-02-20,2020-08-05T03:49:35+0300,2020-08-06 09:11:12.624362,False
4b9e7cb6-d153-11ea-98d9-f3e0740405b3,1025401014770,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Дуси Ковальчук улица, 77', 'lng': '82.896184', 'lat': '55.053413'}]",,от 0,Полная занятость,Полный рабочий день,Грузчик,43447,"Работы, не требующие квалификации","<ol>
<li>Осуществлять все виды погрузо-разгрузочных работ. 2. Своевременно и качественно разгружать контейнеры и автомобили с продукцией, проверять целостность упаковки (тары); 3. Сортировать, укладывать, переносить, с применением простейших погрузочно-разгрузочных приспособлений и средств транспортировки (тачек, тележек); 4. Загружать скомплектованный товар для лечебно-профилактических учреждений и других клиентов; 5. Под контролем фармацевта размещать грузы по местам хранения; 6. При выполнении погрузо-разгрузочных работ соблюдать необходимый режим хранения и обеспечивать сохранность грузов; 7. Чистить и смазывать обслуживаемые погрузочно-разгрузочные приспособления и средства транспортировки.</li>
</ol>",,"<p><strong>Условия:</strong></p>
<ol>
<li>Официальное трудоустройство согласно ТК РФ 2. Полный социальный пакет 3. Стабильная &laquo;белая&raquo; заработная плата 4. Режим работы: c понедельника по четверг с 08:00 до 17:00, перерыв с 12:00 до 12:48, в пятницу с 08:00 до 16:00, перерыв с 12:00 до 12:48</li>
</ol>
<p><strong>&nbsp;</strong>Примечание: Отправляя к нам свое резюме или оставляя отклик на вакансию, Вы даете согласие на обработку Ваших персональных данных, в случае возникновения необходимости (№152-ФЗ&laquo;О персональных данных&raquo;).</p>",,,22800.0,22800.0,от 22800 до 22800,«руб.»,https://trudvsem.ru/vacancy/card/ceaefea0-1e63-11e7-add5-ef76bd2a03c1/4b9e7cb6-d153-11ea-98d9-f3e0740405b3,,2020-07-29,2020-08-05T03:49:32+0300,2020-08-06 09:11:12.624362,False
d2609290-d173-11ea-98d9-f3e0740405b3,1025401014770,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Татарск, Смирновская улица, 109', 'lng': '75.999045', 'lat': '55.227494'}]",,от 0,Полная занятость,Полный рабочий день,"Провизор, фармацевт",49853,"Здравоохранение, спорт, красота, социальное обеспечение","<ul>
<li>Рецептурный отпуск лекарственных средств: осуществлять прием рецептов, их обработку.</li>
<li>Работа с товаром: прием, хранение и отпуск лекарственных препаратов.</li>
<li>Соблюдение фармацевтического порядка и санитарного режима.</li>
</ul>",,"<p><strong>Условия:</strong></p>
<ul>
<li>рабочее место по адресу: НСО, г.Татарск, ул.Смирновская, 109</li>
<li>график работы: 5 дневная рабочая неделя пн-пт, 8-часовой рабочий день;</li>
<li>полный социальный пакет;</li>
<li>официальное трудоустройство согласно ТК РФ;</li>
<li>стабильная &laquo;белая&raquo; заработная плата (сумма указана ""на руки"" с учетом налогового вычета 13%);</li>
<li>спецодежда;</li>
<li>бесплатное прохождение предварительного медицинского осмотра;</li>
<li>получение и продление сертификата.</li>
</ul>
<p><strong>Примечание: </strong>Отправляя к нам свое резюме или оставляя отклик на вакансию, Вы даете согласие на обработку Ваших персональных данных, в случае возникновения необходимости (№152-ФЗ&laquo;О персональных данных&raquo;)</p>",,,23000.0,30000.0,от 23000 до 30000,«руб.»,https://trudvsem.ru/vacancy/card/ceaefea0-1e63-11e7-add5-ef76bd2a03c1/d2609290-d173-11ea-98d9-f3e0740405b3,,2020-07-29,2020-08-05T03:49:29+0300,2020-08-06 09:11:12.624362,False
adfda8f6-844a-11ea-a1e1-f3e0740405b3,1025401014770,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Барабинск, Д квартал, 18', 'lng': '78.341923', 'lat': '55.350412'}]",,от 0,Полная занятость,Полный рабочий день,"Провизор, фармацевт",49853,"Здравоохранение, спорт, красота, социальное обеспечение","<ul>
<li>Рецептурный отпуск лекарственных средств: осуществлять прием рецептов, их обработку.</li>
<li>Работа с товаром: прием, хранение и отпуск лекарственных препаратов.</li>
<li>Соблюдение фармацевтического порядка и санитарного режима.</li>
</ul>",,"<ul>
<li>Рабочее место: НСО, г.Барабинск, ул.Кирова, 18</li>
<li>график работы: 5 дневная рабочая неделя пн-пт, 8-часовой рабочий день;</li>
<li>полный социальный пакет;</li>
<li>официальное трудоустройство согласно ТК РФ;</li>
<li>стабильная &laquo;белая&raquo; заработная плата (сумма указана ""на руки"" с учетом налогового вычета 13%);</li>
<li>спецодежда;</li>
<li>бесплатное прохождение предварительного медицинского осмотра;</li>
<li>получение и продление сертификата.</li>
</ul>
<p><strong>Примечание: </strong>Отправляя к нам свое резюме или оставляя отклик на вакансию, Вы даете согласие на обработку Ваших персональных данных, в случае возникновения необходимости (№152-ФЗ&laquo;О персональных данных&raquo;)</p>",,,23000.0,30000.0,от 23000 до 30000,«руб.»,https://trudvsem.ru/vacancy/card/ceaefea0-1e63-11e7-add5-ef76bd2a03c1/adfda8f6-844a-11ea-a1e1-f3e0740405b3,,2020-04-22,2020-08-05T03:49:26+0300,2020-08-06 09:11:12.624362,False
fb1cdaa6-6d68-11ea-9c61-e37b4be0b9ed,1025401014770,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Дмитрия Донского улица, 32', 'lng': '82.894334', 'lat': '55.062452'}]",,от 0,Полная занятость,Полный рабочий день,"Провизор, фармацевт",49853,"Здравоохранение, спорт, красота, социальное обеспечение","<ul>
<li>Рецептурный отпуск лекарственных средств: осуществлять прием рецептов, их обработку.</li>
<li>Работа с товаром: прием, хранение и отпуск лекарственных препаратов.</li>
<li>Соблюдение фармацевтического порядка и санитарного режима.</li>
</ul>",,"<p><strong>Условия:</strong></p>
<ul>
<li>место работы:&nbsp;г.Новосибирск, ул.Д.Донского,32</li>
<li>график работы: 5 дневная рабочая неделя пн-пт, 8-часовой рабочий день;</li>
<li>полный социальный пакет;</li>
<li>официальное трудоустройство согласно ТК РФ;</li>
<li>стабильная &laquo;белая&raquo; заработная плата (сумма указана ""на руки"" с учетом налогового вычета 13%);</li>
<li>спецодежда;</li>
<li>бесплатное прохождение предварительного медицинского осмотра;</li>
<li>получение и продление сертификата.</li>
</ul>
<p><strong>Примечание: </strong>Отправляя к нам свое резюме или оставляя отклик на вакансию, Вы даете согласие на обработку Ваших персональных данных, в случае возникновения необходимости (№152-ФЗ&laquo;О персональных данных&raquo;)</p>",,,23000.0,30000.0,от 23000 до 30000,«руб.»,https://trudvsem.ru/vacancy/card/ceaefea0-1e63-11e7-add5-ef76bd2a03c1/fb1cdaa6-6d68-11ea-9c61-e37b4be0b9ed,,2020-03-24,2020-08-05T03:49:23+0300,2020-08-06 09:11:12.624362,False
6168ceb6-6e02-11ea-808e-e37b4be0b9ed,314353832300021,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Мира 1-й переулок, 3', 'lng': '82.902634', 'lat': '54.967006'}]",,от 0,Удаленная,Гибкий график,Администратор,48012,"Административная работа, секретариат, АХО","<ul>
<li>Прием и обработка входящей корреспонденции;</li>
<li>размещение рекламы;</li>
<li>обработка входящих заявок;</li>
<li>ведение клиентской базы.</li>
</ul>",,"<ul>
<li>Трудоустройство по ТК РФ;</li>
<li>Возможно совмещение с основной работой/декретным отпуском.</li>
</ul>",,"Многодетные семьи,Матери и отцы, воспитывающие без супруга (супруги) детей в возрасте до пяти лет",25000.0,,от 25000,«руб.»,https://trudvsem.ru/vacancy/card/314353832300021/6168ceb6-6e02-11ea-808e-e37b4be0b9ed,,2020-03-24,2020-08-04T20:07:05+0300,2020-08-06 09:11:12.624362,False
2fbb67a0-468f-11ea-9c9f-ef76bd2a03c1,1127746631495,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Барабинск, Мира улица', 'lng': '78.307069', 'lat': '55.34989'}]",,1,Полная занятость,Сменный график,Торговый представитель Спутниковое ТВ МТС,,"Продажи, закупки, снабжение, торговля","<ul>
<li>занимаешься поиском клиентов в регионе согласно маршруту</li>
<li>продаешь оборудование Спутникового телевидения МТС</li>
<li>выполняешь план по объему продаж</li>
<li>распространяешь рекламные материалы</li>
<li>ежедневно отчитываешься о проделанной работе</li>
<li>заполняешь договоры с покупателями (физ. лица)</li>
</ul>",,"<p><strong>МТС &ndash; крупнейший телеком-бренд в России и СНГ, цифровой холдинг, развивающий более 15 инновационных направлений &ndash; от интернета вещей и обработки больших данных до онлайн-университета и киберспорта!</strong></p>
<p><strong>Команда Департамента продаж обеспечивает клиентов качественными, выгодными и удобными услугами, а также постоянно совершенствует сервисы и открывает для клиентов двери в цифровое будущее!</strong></p>
<p><strong>Мы стали гуру продаж и готовы делиться с тобой этим опытом &ndash; выбирая работу у нас, ты станешь частью команды профессионалов!</strong></p>","
оклад + премия
график сменный, 2/2
разъездной характер работы
официальное трудоустройство в соответствии с ТК РФ
корпоративная мобильная связь
полис ДМС, включая стоматологию
компенсация расходов на посещение спортзала
наставничество на этапе стажировки
возможность развития как в продажах, так и в других подразделениях компании
",,30000.0,,от 30000,«руб.»,https://trudvsem.ru/vacancy/card/1127746631495/2fbb67a0-468f-11ea-9c9f-ef76bd2a03c1,,2020-02-03,2020-08-04T13:35:51+0300,2020-08-06 09:11:12.624362,False
54f82e46-468f-11ea-9c9f-ef76bd2a03c1,1127746631495,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Куйбышев, Зорге улица', 'lng': '78.325843', 'lat': '55.461742'}]",,1,Полная занятость,Полный рабочий день,Торговый представитель Спутниковое ТВ МТС,,"Продажи, закупки, снабжение, торговля","<ul>
<li>занимаешься поиском клиентов в регионе согласно маршруту</li>
<li>продаешь оборудование Спутникового телевидения МТС</li>
<li>выполняешь план по объему продаж</li>
<li>распространяешь рекламные материалы</li>
<li>ежедневно отчитываешься о проделанной работе</li>
<li>заполняешь договоры с покупателями (физ. лица)</li>
</ul>",,"<p><strong>МТС &ndash; крупнейший телеком-бренд в России и СНГ, цифровой холдинг, развивающий более 15 инновационных направлений &ndash; от интернета вещей и обработки больших данных до онлайн-университета и киберспорта!</strong></p>
<p><strong>Команда Департамента продаж обеспечивает клиентов качественными, выгодными и удобными услугами, а также постоянно совершенствует сервисы и открывает для клиентов двери в цифровое будущее!</strong></p>
<p><strong>Мы стали гуру продаж и готовы делиться с тобой этим опытом &ndash; выбирая работу у нас, ты станешь частью команды профессионалов!</strong></p>","
оклад + премия
график сменный, 5/2
разъездной характер работы
официальное трудоустройство в соответствии с ТК РФ
корпоративная мобильная связь
полис ДМС, включая стоматологию
компенсация расходов на посещение спортзала
наставничество на этапе стажировки
возможность развития как в продажах, так и в других подразделениях компании
",,30000.0,,от 30000,«руб.»,https://trudvsem.ru/vacancy/card/1127746631495/54f82e46-468f-11ea-9c9f-ef76bd2a03c1,,2020-02-03,2020-08-04T13:35:48+0300,2020-08-06 09:11:12.624362,False
8b03a146-468f-11ea-9c9f-ef76bd2a03c1,1127746631495,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Татарск, Ленина улица', 'lng': '75.969464', 'lat': '55.218631'}]",,1,Полная занятость,Полный рабочий день,Торговый представитель Спутниковое ТВ МТС,,"Продажи, закупки, снабжение, торговля","<ul>
<li>занимаешься поиском клиентов в регионе согласно маршруту</li>
<li>продаешь оборудование Спутникового телевидения МТС</li>
<li>выполняешь план по объему продаж</li>
<li>распространяешь рекламные материалы</li>
<li>ежедневно отчитываешься о проделанной работе</li>
<li>заполняешь договоры с покупателями (физ. лица)</li>
</ul>",,"<p><strong>МТС &ndash; крупнейший телеком-бренд в России и СНГ, цифровой холдинг, развивающий более 15 инновационных направлений &ndash; от интернета вещей и обработки больших данных до онлайн-университета и киберспорта!</strong></p>
<p><strong>Команда Департамента продаж обеспечивает клиентов качественными, выгодными и удобными услугами, а также постоянно совершенствует сервисы и открывает для клиентов двери в цифровое будущее!</strong></p>
<p><strong>Мы стали гуру продаж и готовы делиться с тобой этим опытом &ndash; выбирая работу у нас, ты станешь частью команды профессионалов!</strong></p>","
оклад + премия
график сменный, 5/2
разъездной характер работы
официальное трудоустройство в соответствии с ТК РФ
корпоративная мобильная связь
полис ДМС, включая стоматологию
компенсация расходов на посещение спортзала
наставничество на этапе стажировки
возможность развития как в продажах, так и в других подразделениях компании
",,30000.0,,от 30000,«руб.»,https://trudvsem.ru/vacancy/card/1127746631495/8b03a146-468f-11ea-9c9f-ef76bd2a03c1,,2020-02-03,2020-08-04T13:35:44+0300,2020-08-06 09:11:12.624362,False
abf67676-57d8-11ea-ade9-e37b4be0b9ed,1127746631495,Работодатель,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, Доволенский район, Довольное село', 'lng': '79.661477', 'lat': '54.49593'}]",,от 0,Частичная занятость,Гибкий график,Специалист по продаже и установке спутникового ТВ,,"Продажи, закупки, снабжение, торговля","<ul>
<li>продаешь услуги на выделенной территории</li>
<li>привлекаешь новых клиентов</li>
<li>лично встречаешься с жильцами для продвижения Спутникового ТВ МТС</li>
<li>распространяешь рекламные материалы компании</li>
<li>выполняешь монтажные работы по установке оборудования</li>
</ul>",,nan,"
официальный доход от 30&nbsp;000 руб. (по результатам работы)
гибкий график работы (от 20 часов в неделю), возможность совмещения
наставничество на этапе стажировки
официально оформление в соответствии с законодательством РФ
возможность развития как в продажах, так и в других подразделениях компании
",,30000.0,,от 30000,«руб.»,https://trudvsem.ru/vacancy/card/1127746631495/abf67676-57d8-11ea-ade9-e37b4be0b9ed,,2020-02-25,2020-08-04T13:34:43+0300,2020-08-06 09:11:12.624362,False
73d49096-d2dc-11ea-a823-f3e0740405b3,1025401925559,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Восход улица, 20', 'lng': '82.942106', 'lat': '55.012548'}]",,3,Полная занятость,Полный рабочий день,Ведущий инженер-конструктор в ПТО (золотодобывающее предприятие),,Добывающая промышленность,<p>Работа ведущим инженер-конструктором в золотодобывающем предприятии.</p>,Высшее,"<p>Работа в г.Алдан (Якутия), золотодобывающее предприятие. Официальное трудоустройство. 52 дня оплачиваемого отпуска. Питание в столовой (7000 - 8000 рублей). Спец.одежда выдается. Проживание в общежитии. Оплата по договоренности (индивидуальные условия).</p>",,,100000.0,,от 100000,«руб.»,https://trudvsem.ru/vacancy/card/9f86c2d0-7f02-11e6-8483-037acc02728d/73d49096-d2dc-11ea-a823-f3e0740405b3,,2020-07-31,2020-08-04T13:24:41+0300,2020-08-06 09:11:12.624362,False
d0d62e06-ce25-11e9-9213-e37b4be0b9ed,1025401925559,Кадровое агентство,5400000000000,Новосибирская область,"[{'location': 'Новосибирская область, г. Новосибирск, Восход улица, 20', 'lng': '82.942106', 'lat': '55.012548'}]",,3,Полная занятость,Вахтовый метод,Геолог участковый (вахта),,Добывающая промышленность,"<p>Выполнять комплекс работ по геологическому обеспечению эксплуатационных работ. Обеспечить своевременное опробование и паспортизацию полезных ископаемых, передачу проб на химический анализы. Подсчет запасов. Ведение полевой документации. Знание CorelDraw, AutoCad, Micromine.</p>",Высшее,"<p>Вахта 2 через 1 месяца в золото-добывающем предприятии, трудовой договор, проезд компенсируется по стоимости купе билета, питание, проживание в общежитии (один человек), оплата 167000 рублей, межвахта оплачивается 43000 рублей).</p>",,,167000.0,,от 167000,«руб.»,https://trudvsem.ru/vacancy/card/9f86c2d0-7f02-11e6-8483-037acc02728d/d0d62e06-ce25-11e9-9213-e37b4be0b9ed,,2019-09-03,2020-08-04T13:23:52+0300,2020-08-06 09:11:12.624362,False
